2019408746,袁育毓,92,91,74,63
2019408747,毋艳瑾,99,88,97,74
2019408748,管巧雪,64,97,90,66
2019408749,红娴佳,71,73,68,83
2019408750,戎彪,75,82,89,64
2019408751,郜钧富,70,96,59,90
2019408752,禹承哲,72,92,73,84
2019408753,余丽,82,57,85,87
2019408754,诸元,95,58,61,99
2019408755,太振彬,97,97,71,97
2019408756,叔国,94,58,85,71
2019408757,杨豪言,86,87,78,64
2019408758,申伟涛,76,59,59,74
2019408759,端庆克,90,91,78,77
2019408760,干梅,67,53,83,88
2019408761,李士,99,99,88,88
2019408762,敖昭,98,74,65,80
2019408763,米亨岩,62,75,79,83
2019408764,干芸,82,63,52,67
2019408765,惠仁以,69,68,60,86
2019408766,蒯民,85,60,100,85
2019408767,谷思,70,67,66,96
2019408768,朱岚,86,50,99,55
2019408769,强行,77,99,64,87
2019408770,蓬娟,63,65,77,92
2019408771,雷顺,68,53,66,84
2019408772,相华,64,54,69,81
2019408773,焦琬,92,63,67,75
2019408774,仇泰,57,52,98,60
2019408775,阳舒瑶,79,55,83,59
2019408776,离希,96,55,55,75
2019408777,喻颖,74,95,77,97
2019408778,蒙姣筠,55,50,89,98
2019408779,庞育丽,82,78,56,91
2019408780,越超,83,52,90,68
2019408781,拓梁,80,99,55,80
2019408782,柯进,93,56,76,72
2019408783,庚香爽,62,57,73,56
2019408784,娄轮光,66,98,76,81
2019408785,伊晶,65,89,81,98
2019408786,松冠,52,86,54,99
2019408787,莘珍,96,73,90,78
2019408788,薄娴芝,50,69,61,81
2019408789,伍政斌,93,73,92,87
2019408790,娄善,69,100,91,78
2019408791,耿娴育,55,55,97,87
2019408792,巫义,82,79,58,50
2019408793,白诚,66,90,80,80
2019408794,宫娟,99,66,100,84
2019408795,边明诚,59,89,77,76
2019408796,蔡霭,73,76,61,75
2019408797,幸月羽,78,58,92,89
2019408798,亢妹,65,95,70,86
2019408799,越玉,84,85,90,63
2019408800,裘娴,84,93,89,95
2019408801,山亚,89,80,100,76
2019408802,南慧,94,85,63,76
2019408803,訾茗 ,99,84,71,91
2019408804,暴兰凤,50,95,57,86
2019408805,逄朗龙,85,59,80,82
2019408806,巫邦,65,52,86,67
2019408807,宗云燕,51,78,73,71
2019408808,雍环飘,91,74,82,59
2019408809,关子,51,58,95,59
2019408810,扈慧,88,71,62,85
2019408811,冯江启,84,61,93,64
2019408812,井翰,88,62,78,75
2019408813,干昌,83,70,68,90
2019408814,辛航,54,73,59,63
2019408815,翟时,50,84,100,65
2019408816,柯文,90,66,94,58
2019408817,南元文,53,86,51,57
2019408818,陈豪,90,51,83,91
2019408819,虞诚亮,89,86,52,55
2019408820,林爱昭,98,94,74,96
2019408821,濮怡枝,57,53,87,82
2019408822,田峰,90,85,55,93
2019408823,於桂芬,67,75,57,96
2019408824,里凡凤,94,94,64,74
2019408825,宇巧,75,90,57,98
2019408826,水文,63,67,52,90
2019408827,满家,63,69,50,97
2019408828,宁星胜,77,50,95,63
2019408829,鲍朗,89,83,60,62
2019408830,颛轮彪,77,67,84,83
2019408831,印信,87,72,92,82
2019408832,慕竹,75,58,69,54
2019408833,喻婉,78,62,94,57
2019408834,晋韵,82,61,73,69
2019408835,车凡,83,70,99,77
2019408836,席晓,50,99,71,69
2019408837,温辉建,76,84,51,80
2019408838,党学泰,60,70,94,88
2019408839,牧瑞娣,71,78,82,56
2019408840,尉莺香,65,65,83,56
2019408841,井豪学,75,78,62,54
2019408842,宫眉晶,61,88,63,69
2019408843,宗惠,51,77,86,99
2019408844,咸弘辉,71,66,91,90
2019408845,廖卿,67,90,76,78
2019408846,谷颖,93,70,53,55
2019408847,于毅达,55,65,85,56
2019408848,朱以振,66,92,57,55
2019408849,金宁嘉,63,95,66,74
2019408850,饶枫雅,59,61,87,64
2019408851,汪栋,57,53,53,90
2019408852,车航,84,93,83,99
2019408853,微亮浩,51,67,57,100
2019408854,宫瑶霄,78,94,72,60
2019408855,段宜锦,82,95,63,55
2019408856,韩姬,60,95,60,99
2019408857,南筠琦,60,82,84,51
2019408858,昌全谦,88,71,70,100
2019408859,陆宁,54,86,50,88
2019408860,西振,95,73,60,71
2019408861,谷峰飞,83,56,82,96
2019408862,容力,72,87,75,86
2019408863,家珠希,72,100,90,91
2019408864,符爽,98,51,73,95
2019408865,席寒怡,70,96,66,71
2019408866,李菲苑,91,77,93,69
2019408867,宦芬苑,87,80,56,65
2019408868,戚保,67,93,96,75
2019408869,钟青,83,66,95,72
2019408870,龚伦贵,59,60,51,58
2019408871,关富,87,52,67,56
2019408872,仲环姬,83,76,93,85
2019408873,燕全茂,60,91,93,54
2019408874,马明全,95,90,91,94
2019408875,萧瑗,52,88,72,67
2019408876,雷平,64,64,86,73
2019408877,续志,78,85,97,91
2019408878,毕生,82,65,69,56
2019408879,郜爽翠,83,64,83,100
2019408880,邵政启,92,54,84,67
2019408881,云军飞,72,84,80,80
2019408882,左雁,83,68,88,100
2019408883,夔雪,66,93,92,91
2019408884,年静颖,77,66,60,91
2019408885,桂群坚,73,86,66,89
2019408886,弓华,91,86,85,85
2019408887,谭燕馥,100,81,97,55
2019408888,平仁,70,68,64,66
2019408889,容家发,83,63,96,63
2019408890,酆兰,62,73,73,71
2019408891,后云妍,55,78,68,91
2019408892,宇志康,92,83,93,61
2019408893,余和强,83,63,68,95
2019408894,臧凡姬,68,90,94,75
2019408895,隆婕婷,67,54,50,55
2019408896,莘世岩,82,89,63,64
2019408897,弓欣桂,55,99,58,91
2019408898,石邦进,55,79,52,98
2019408899,从时,65,59,99,66
2019408900,父强,92,65,71,71
2019408901,国 怡,80,87,66,88
2019408902,柴志,50,96,90,50
2019408903,慕梅凤,94,71,87,55
2019408904,古毅,61,54,91,52
2019408905,司岚,55,67,52,82
2019408906,哈秋菊,57,100,78,69
2019408907,贝楠泽,71,52,100,74
2019408908,韩婉筠,51,57,87,89
2019408909,瞿春希,75,52,95,58
2019408910,屈进,62,63,89,85
2019408911,袁明,50,82,100,56
2019408912,敖瑗昭,56,52,81,82
2019408913,祖澜菊,81,52,70,84
2019408914,仇家超,52,91,87,74
2019408915,贲蓉茗,92,71,65,62
2019408916,晁思,81,90,100,77
2019408917,归震,73,51,88,70
2019408918,秦朗有,85,53,68,94
2019408919,居毓娥,77,92,50,62
2019408920,莫凤,72,75,58,50
2019408921,赖以保,60,96,92,75
2019408922,乐桂,67,87,61,62
2019408923,蔡莺,79,50,98,70
2019408924,昌滢,55,70,66,78
2019408925,殷奇,54,54,79,54
2019408926,卞卿琳,55,51,95,69
2019408927,哈政伯,72,91,72,61
2019408928,驷咏,64,68,73,92
2019408929,鄢颖,54,61,76,76
2019408930,梁哲,61,68,99,98
2019408931,彭义磊,66,98,84,51
2019408932,曹行,56,54,58,60
2019408933,洪芳,65,51,89,95
2019408934,羊融琼,55,55,51,50
2019408935,濮坚,57,51,75,54
2019408936,魏平友,98,97,84,73
2019408937,国菁,63,96,76,62
2019408938,谯咏珍,59,64,86,71
2019408939,端佳璐,68,100,68,54
2019408940,淳香,57,62,62,67
2019408941,艾晓,69,62,65,61
2019408942,刁会康,83,57,61,68
2019408943,年明祥,74,65,76,71
2019408944,万俊,98,84,56,52
2019408945,诸明,96,64,64,56
2019408946,双昭咏,71,56,55,64
2019408947,宓才鸣,83,82,61,66
2019408948,茅会利,83,56,55,96
2019408949,言冰,86,56,82,59
2019408950,敖厚,94,87,71,69
2019408951,闾有武,89,60,76,60
2019408952,琴刚,61,55,76,88
2019408953,文友,92,72,94,97
2019408954,潘顺,85,54,52,73
2019408955,郑璐舒,88,69,64,99
2019408956,滕中,78,62,75,94
2019408957,沈枝爽,82,98,98,54
2019408958,顾若光,73,53,99,88
2019408959,仇世,58,57,69,77
2019408960,解宏,53,56,92,97
2019408961,经裕伯,66,89,93,91
2019408962,加怡,51,71,83,88
2019408963,强琴,55,89,95,92
2019408964,姜安,73,77,71,62
2019408965,王月,61,74,70,69
2019408966,淳宁,78,60,94,80
2019408967,蒲海,87,84,68,100
2019408968,宰盛有,66,61,81,71
2019408969,殷旭航,52,98,69,95
2019408970,阚瑾春,64,53,81,54
2019408971,申荔佳,98,89,66,95
2019408972,支青,93,77,89,53
2019408973,平瑞黛,84,77,71,57
2019408974,凤悦,51,95,99,75
2019408975,卢振,86,62,72,59
2019408976,古爱岚,66,63,52,52
2019408977,劳馨,57,82,88,80
2019408978,焦巧卿,66,51,75,86
2019408979,童辉全,54,50,82,93
2019408980,慕红,71,93,59,59
2019408981,伏兴,64,69,64,81
2019408982,梁韵,57,99,78,51
2019408983,郭霞,56,53,98,97
2019408984,伊云丽,93,79,91,75
2019408985,赵刚,76,70,74,56
2019408986,徐飘珠,54,69,81,66
2019408987,金蕊菲,80,76,61,52
2019408988,濮荣菁,70,80,99,83
2019408989,岳伟功,76,83,56,75
2019408990,后瑶姣,79,83,92,60
2019408991,龚哲毅,90,70,63,96
2019408992,武婉美,93,52,74,55
2019408993,翁玉馥,87,85,87,71
2019408994,韦晨,62,87,76,66
2019408995,白月月,83,98,56,78
2019408996,高风,73,68,54,87
2019408997,潘伟,88,60,68,100
2019408998,查进弘,59,71,73,71
2019408999,沃轮,83,57,80,68
2019409001,经萍洁,79,84,61,92
2019409002,越坚,88,54,83,54
2019409003,别力光,100,89,54,52
2019409004,闵豪,87,58,95,89
2019409005,宣荔,79,77,98,57
2019409006,尤华雪,86,92,57,51
2019409007,湛蕊霄,71,89,82,97
2019409008,郁蕊,94,90,96,100
2019409009,阙平腾,56,77,89,55
2019409010,阳彬友,50,69,52,65
2019409011,濮江,82,82,64,66
2019409012,边姬,81,94,66,71
2019409013,百奇博,65,60,60,75
2019409014,长中邦,84,95,85,83
2019409015,栾光,87,82,53,91
2019409016,笪固,51,76,57,92
2019409017,江建先,61,71,77,53
2019409018,曾桂,64,64,73,96
2019409019,赫莉,60,75,98,87
2019409020,阳国仁,51,59,72,70
2019409021,方纨韵,62,62,64,69
2019409022,卢秀,94,97,67,86
2019409023,梁辰楠,72,100,91,77
2019409024,武朗峰,78,94,88,97
2019409025,凌思,52,94,70,74
2019409026,空茗,88,59,67,74
2019409027,董政,76,63,52,86
2019409028,汲宁,52,78,94,93
2019409029,邢晓,55,91,64,77
2019409030,卞兴胜,60,97,70,81
2019409031,太斌,67,50,78,66
2019409032,屠航先,86,64,73,62
2019409033,费秀园,53,72,88,74
2019409034,霍和,80,57,86,69
2019409035,呼亚瑗,55,63,92,83
2019409036,钭兴亮,97,88,65,89
2019409037,车克树,89,73,68,61
2019409038,澹才,65,70,70,87
2019409039,隆裕,80,77,77,51
2019409040,陶彪振,93,86,70,59
2019409041,闻涛,50,79,64,100
2019409042,宗妹琼,92,93,75,87
2019409043,褚纯,79,95,63,59
2019409044,古明,92,94,64,77
2019409045,寇美,98,69,57,96
2019409046,熊云妹,66,68,78,74
2019409047,隆家彬,86,75,59,95
2019409048,侯惠露,94,92,81,86
2019409049,涂妹艺,93,61,97,55
2019409050,竺韵翠,75,90,99,87
2019409051,樊奇,91,80,51,84
2019409052,籍平壮,58,97,70,53
2019409053,苗雪筠,93,91,100,93
2019409054,海蓉,82,54,52,50
2019409055,焦文,83,84,64,79
2019409056,有鹏震,90,85,80,60
2019409057,夹蓓宁,73,100,58,67
2019409058,龙珊珠,73,69,78,52
2019409059,施楠生,70,95,73,59
2019409060,逄黛,53,73,94,59
2019409061,官山斌,68,100,76,82
2019409062,黄真瑶,54,58,94,52
2019409063,胥峰榕,84,52,87,99
2019409064,厉芝,99,87,80,62
2019409065,福俊泰,77,93,93,96
2019409066,莘锦,65,64,69,86
2019409067,温壮,67,100,50,80
2019409068,西力,87,56,82,89
2019409069,辛枫梦,62,64,93,78
2019409070,徒伯绍,57,75,81,82
2019409071,郜朗炎,74,63,98,97
2019409072,咎辰,100,85,54,55
2019409073,禹旭,69,75,61,59
2019409074,东舒婷,69,76,94,58
2019409075,越利,94,54,74,74
2019409076,左月,61,51,89,95
2019409077,车娜兰,83,89,83,79
2019409078,华松强,58,64,92,50
2019409079,贺茂生,73,71,96,81
2019409080,慕婷,95,55,52,62
2019409081,漆伦,83,89,93,57
2019409082,房瑗锦,61,99,51,71
2019409083,生利雄,77,84,79,80
2019409084,竺茗,93,80,58,95
2019409085,危贵厚,74,100,84,64
2019409086,东雁彩,98,61,74,65
2019409087,邹康,96,63,63,100
2019409088,丁诚勇,77,63,62,98
2019409089,焦宜芬,81,99,62,76
2019409090,屠健,93,94,67,93
2019409091,生中天,97,89,96,89
2019409092,佴时,57,74,69,84
2019409093,童瑶姣,84,66,52,79
2019409094,马兴彬,50,100,84,96
2019409095,东琰澜,64,92,50,99
2019409096,嵇思,77,75,88,58
2019409097,轩星友,54,66,83,68
2019409098,凤茜,68,57,52,58
2019409099,车宁红,62,87,74,95
2019409100,农姣,77,80,62,51
2019409101,隆兰,92,78,65,65
2019409102,曾会,65,72,72,71
2019409103,长平,72,99,55,77
2019409104,敖锦芝,92,75,68,68
2019409105,父良,50,53,61,59
2019409106,连飘澜,100,86,75,50
2019409107,崔羽,53,78,80,93
2019409108,万珊,87,63,86,74
2019409109,罗栋言,70,91,94,52
2019409110,彭婵,66,82,53,50
2019409111,巴嘉希,99,76,75,67
2019409112,雷希,77,100,95,76
2019409113,戚翠,73,79,66,82
2019409114,牟燕纨,52,56,75,93
2019409115,盛莉露,73,85,62,96
2019409116,郏和,60,100,72,69
2019409117,经邦,70,84,55,89
2019409118,禄和泰,87,59,61,58
2019409119,濮弘,76,91,52,64
2019409120,浦伦,61,79,96,52
2019409121,巩妹莺,84,65,92,82
2019409122,五家,62,61,98,60
2019409123,关航致,73,51,65,92
2019409124,乜贵,93,88,78,68
2019409125,巴松,100,62,66,66
2019409126,鲍弘,55,98,70,74
2019409127,裘保刚,64,91,78,70
2019409128,富鸣会,83,93,70,66
2019409129,骆峰启,80,97,98,68
2019409130,房霄环,54,98,79,79
2019409131,甫蓓,64,67,68,89
2019409132,顾亮时,70,78,68,58
2019409133,仉羽筠,50,88,80,94
2019409134,羊翠,50,57,58,88
2019409135,荀莺,75,92,96,55
2019409136,羊蓉,74,81,83,93
2019409137,弓仁朗,92,71,92,64
2019409138,艾黛珍,64,81,87,98
2019409139,樊言,58,77,85,93
2019409140,咸莉茗,55,60,84,87
2019409141,咎岩,82,98,65,66
2019409142,墨茂河,58,100,96,57
2019409143,陆风,60,83,61,58
2019409144,薄娟,83,71,89,57
2019409145,葛士奇,98,99,60,66
2019409146,梅珠,62,89,77,95
2019409147,容昌,98,64,57,79
2019409148,马莉纯,96,72,63,63
2019409149,戎娥,98,84,66,95
2019409150,闻红寒,68,95,96,62
2019409151,郦山,100,98,78,74
2019409152,阎伟勇,87,98,85,99
2019409153,竺蓓,88,84,90,84
2019409154,桓瑾,98,50,86,51
2019409155,鞠泽时,100,96,78,66
2019409156,隆亚纯,78,81,68,59
2019409157,田枫,82,96,68,67
2019409158,后谦达,57,79,69,53
2019409159,崔琳凡,60,62,87,97
2019409160,终婷,65,53,53,86
2019409161,郏宏,63,57,90,77
2019409162,谷嘉,73,63,69,57
2019409163,夹震发,84,82,68,77
2019409164,鄢时克,62,57,66,52
2019409165,鲜致超,59,52,96,70
2019409166,弘薇卿,67,97,68,91
2019409167,焦茂,69,58,75,80
2019409168,浦裕善,74,73,77,67
2019409169,席群翰,83,69,93,62
2019409170,空妍,58,87,79,78
2019409171,海翰健,72,84,60,77
2019409172,乐娅华,80,53,86,63
2019409173,秋旭,64,70,75,72
2019409174,阳行,73,53,87,75
2019409175,祖祥风,83,90,95,98
2019409176,明钧胜,80,80,60,91
2019409177,梁琬,63,75,100,89
2019409178,戈贞,100,53,87,85
2019409179,南思行,85,71,64,65
2019409180,梁顺和,93,57,77,56
2019409181,亓亨,83,73,56,77
2019409182,南玉芝,53,78,92,89
2019409183,文慧蓓,68,59,51,64
2019409184,甘晓,100,92,94,68
2019409185,郗友彬,57,60,87,69
2019409186,弘莉琼,87,85,78,59
2019409187,怀芬桂,50,93,92,99
2019409188,席毅诚,99,69,60,68
2019409189,公健福,54,83,85,86
2019409190,续姬,53,92,92,87
2019409191,芮风世,84,67,88,78
2019409192,米琳素,52,91,63,76
2019409193,刘福,78,88,69,91
2019409194,鲜政,64,93,95,54
2019409195,宗瑶霭,89,72,76,73
2019409196,政顺仁,52,84,68,93
2019409197,罗腾时,60,89,76,84
2019409198,凤琰,98,54,77,86
2019409199,孙泰,61,71,75,65
2019409200,师英雁,64,89,62,99
2019409201,宇雪,85,87,98,70
2019409202,崔淑嘉,81,79,64,96
2019409203,樊义,65,89,70,83
2019409204,仲慧眉,54,75,88,50
2019409205,谢青馥,67,86,69,95
2019409206,宗怡芬,56,62,61,94
2019409207,林友,81,70,55,56
2019409208,仲保,97,73,60,55
2019409209,东月瑶,51,87,92,71
2019409210,司凡薇,80,54,98,72
2019409211,常裕进,67,70,73,67
2019409212,况莎爽,83,96,72,71
2019409213,任娣,87,50,85,50
2019409214,籍舒,54,66,96,80
2019409215,于天,63,79,84,55
2019409216,卜辰,55,80,79,100
2019409217,梁晓雁,95,55,90,80
2019409218,左欣莉,57,64,68,68
2019409219,酆发,90,70,74,52
2019409220,门欢,90,83,52,66
2019409221,郭芸,92,83,82,72
2019409222,宗娟,51,53,59,76
2019409223,年盛若,68,50,97,50
2019409224,屈榕弘,74,54,71,93
2019409225,郜震,81,76,62,51
2019409226,正朋,89,92,67,73
2019409227,缪元,70,71,70,87
2019409228,项露纯,64,80,59,97
2019409229,申琦馥,67,80,61,96
2019409230,解 ,86,50,84,64
2019409231,封茜,90,73,60,68
2019409232,扈纯梦,90,59,51,97
2019409233,仉轮,70,75,93,54
2019409234,霍建克,75,85,97,80
2019409235,应旭,53,69,51,81
2019409236,长卿,54,74,52,80
2019409237,丰民,76,71,85,90
2019409238,阳琼琬,89,76,69,77
2019409239,甘德,89,72,73,72
2019409240,辕悦香,64,100,51,75
2019409241,潘荣怡,95,58,98,52
2019409242,尹 美,91,89,79,95
2019409243,戎良,95,56,96,62
2019409244,毛彬致,85,58,55,86
2019409245,阎蓉羽,72,92,96,82
2019409246,尉言栋,57,59,63,59
2019409247,衡泽,95,89,70,95
2019409248,霍玲,76,50,69,85
2019409249,平群固,100,92,96,68
2019409250,仉素玲,67,81,95,71
2019409251,邬群,56,99,90,74
2019409252,咸佳青,98,59,96,97
2019409253,翁伊婉,52,96,89,59
2019409254,邢之彬,61,93,98,54
2019409255,钟坚言,85,84,76,73
2019409256,祖哲,95,91,57,60
2019409257,南毅厚,62,59,58,88
2019409258,邬中策,72,59,52,84
2019409259,冉信,79,54,79,52
2019409260,管翠,83,61,59,79
2019409261,邓茗,56,81,54,85
2019409262,马翰,87,89,90,88
2019409263,墨淑,79,96,88,67
2019409264,谢辰,57,79,52,88
2019409265,方诚星,52,67,64,100
2019409266,侯芬凤,91,81,90,59
2019409267,巴昭,54,66,90,91
2019409268,能锦,63,78,71,69
2019409269,曾雅春,90,53,93,76
2019409270,谈钧,77,72,81,88
2019409271,门心,96,56,61,54
2019409272,林静凤,78,53,57,96
2019409273,蒯德安,79,52,93,65
2019409274,隗弘,97,73,88,93
2019409275,魏辉明,99,78,83,86
2019409276,边妹,58,71,99,73
2019409277,蒲怡,70,69,56,69
2019409278,晏云嘉,78,67,56,96
2019409279,章仪蓓,85,88,70,67
2019409280,况伊妍,98,98,81,66
2019409281,高发,79,98,90,82
2019409282,储凝洁,72,92,76,55
2019409283,蓬聪琴,59,84,72,56
2019409284,司裕康,88,85,100,50
2019409285,史勇,79,85,85,72
2019409286,毕娅秋,78,55,65,64
2019409287,轩强,75,56,87,65
2019409288,裴莉,76,87,51,55
2019409289,夏善,82,89,50,97
2019409290,申姣怡,80,74,63,78
2019409291,刘珠婵,59,56,62,74
2019409292,桑燕,77,77,89,80
2019409293,籍兰翠,60,64,66,89
2019409294,滕晓婉,68,87,62,89
2019409295,咎海,64,56,83,76
2019409296,空行栋,56,91,100,55
2019409297,支霞冰,92,88,52,50
2019409298,人贞蕊,56,50,64,92
2019409299,阚琰妹,58,100,88,91
2019409300,詹琳,62,87,53,56
2019409301,秦璧,67,56,72,84
2019409302,皇婉娥,70,92,80,75
2019409303,浦舒,88,86,89,52
2019409304,简彩,94,68,52,64
2019409305,舒昭欢,78,100,67,52
2019409306,东飞,84,51,75,75
2019409307,戴启广,83,86,77,82
2019409308,淳弘星,79,68,83,75
2019409309,池江,98,55,70,52
2019409310,法宁,50,76,78,94
2019409311,慕瑶,91,63,69,83
2019409312,狐东腾,51,69,72,95
2019409313,武发,75,96,68,92
2019409314,别勇,77,60,94,66
2019409315,孔民,59,87,57,81
2019409316,章轮,66,99,79,75
2019409317,庄菁,67,92,90,79
2019409318,蒲蕊璧,71,95,60,64
2019409319,广邦风,58,50,57,80
2019409320,平邦,76,81,55,81
2019409321,连素巧,84,52,62,80
2019409322,阳叶,86,93,76,83
2019409323,花清,67,88,93,64
2019409324,杨朋,65,93,73,94
2019409325,吴福,80,97,97,87
2019409326,游华勤,77,87,56,61
2019409327,禹亮岩,61,50,75,92
2019409328,蒋中松,67,86,88,54
2019409329,孔致国,54,81,74,70
2019409330,昌爱萍,89,98,51,81
2019409331,康国,96,68,92,53
2019409332,吕乐,74,100,76,53
2019409333,贡启,52,67,81,62
2019409334,傅军,81,62,84,92
2019409335,司晨士,88,56,66,88
2019409336,陆林,93,88,69,57
2019409337,栾波,63,84,98,89
2019409338,杭泽壮,58,50,75,68
2019409339,卓克豪,76,83,68,63
2019409340,班聪瑾,50,69,85,52
2019409341,林琛榕,56,50,99,56
2019409342,温世民,73,69,89,64
2019409343,冶晓茜,92,59,64,98
2019409344,孙宁朗,93,56,74,94
2019409345,羊梅蓓,56,63,85,80
2019409346,霍露春,61,95,51,75
2019409347,甄菊媛,75,89,73,59
2019409348,姜鸣,97,51,67,77
2019409349,和中,75,76,91,62
2019409350,谯德,84,55,78,54
2019409351,第琼希,73,52,88,75
2019409352,宣岩,68,62,97,67
2019409353,暴浩旭,67,81,93,52
2019409354,咎海,62,58,95,62
2019409355,佴思,75,50,88,65
2019409356,湛豪,91,72,91,51
2019409357,相秋,86,70,84,81
2019409358,裘文,98,54,51,88
2019409359,糜春,94,56,66,94
2019409360,晁文,83,71,87,90
2019409361,隗瑶,80,74,80,52
2019409362,姜琳菲,78,76,85,100
2019409363,舒翰利,75,84,95,98
2019409364,成启建,87,50,78,51
2019409365,后娅,63,71,53,82
2019409366,于洁艳,90,74,89,98
2019409367,阎军善,85,72,66,54
2019409368,朱雁,80,57,67,81
2019409369,施振,75,87,79,51
2019409370,易军,96,61,57,66
2019409371,皮娟,88,74,60,95
2019409372,刘豪以,96,54,61,93
2019409373,饶致,93,67,82,50
2019409374,许武国,61,65,74,75
2019409375,邴娥,56,62,93,78
2019409376,朱华香,50,75,69,75
2019409377,邴瑞莉,83,54,92,68
2019409378,呼淑岚,80,71,93,98
2019409379,充勤枫,71,98,57,61
2019409380,生林,76,88,75,81
2019409381,佟江,95,67,95,88
2019409382,门维光,100,55,95,80
2019409383,漆纨,82,100,71,68
2019409384,臧娅贞,58,59,83,62
2019409385,官民,92,54,86,100
2019409386,咸娅娅,89,84,56,67
2019409387,谷馥琬,57,71,94,69
2019409388,段群以,84,71,71,78
2019409389,闾洁,59,87,67,56
2019409390,濮启和,55,71,75,86
2019409391,弘兴,96,96,90,85
2019409392,孙莉,56,52,82,63
2019409393,龙茜,76,57,51,72
2019409394,牟芳荣,70,73,87,62
2019409395,柏晨学,74,98,87,58
2019409396,宫洁君,77,83,70,89
2019409397,慕壮新,86,75,62,94
2019409398,元巧,66,60,56,85
2019409399,毛霞,79,79,56,59
2019409400,席敬,63,94,69,69
2019409401,穆黛,88,87,68,53
2019409402,益娟蓉,67,61,57,63
2019409403,蔡朋民,60,82,87,63
2019409404,宰栋文,67,63,60,72
2019409405,赏可琼,87,71,91,76
2019409406,闵纯嘉,53,62,56,73
2019409407,马坚,56,86,93,73
2019409408,纪厚,59,70,66,50
2019409409,伊艳,92,71,96,91
2019409410,米言奇,87,64,100,58
2019409411,步有才,54,73,93,70
2019409412,督珊 ,95,85,50,88
2019409413,叶东,69,72,57,54
2019409414,韩朋亮,86,84,84,66
2019409415,席筠,98,83,65,68
2019409416,乌策震,77,92,84,72
2019409417,濮梅,97,51,57,88
2019409418,葛河军,100,56,57,76
2019409419,巫可纯,58,93,77,63
2019409420,白承俊,98,97,85,80
2019409421,栾芬娜,78,70,82,74
2019409422,国叶,88,77,87,97
2019409423,盛荷宜,74,57,62,97
2019409424,方山,89,77,58,57
2019409425,通眉,64,59,94,99
2019409426,家成,97,78,87,91
2019409427,齐栋,86,91,64,97
2019409428,崔震宏,72,74,90,68
2019409429,池涛斌,70,55,69,82
2019409430,王香,98,89,92,96
2019409431,崔晨,61,96,99,98
2019409432,冷策勇,84,60,68,73
2019409433,利江福,54,63,59,61
2019409434,亢风善,95,75,72,78
2019409435,浦梅,86,83,93,86
2019409436,侯坚平,80,64,95,66
2019409437,马德,88,70,58,74
2019409438,黄思,92,64,55,84
2019409439,葛宁玲,72,92,96,100
2019409440,侯蓓,76,75,90,53
2019409441,贡亚,67,79,82,80
2019409442,管春,93,50,63,55
2019409443,上育,74,81,70,69
2019409444,闾婷飘,77,84,63,92
2019409445,吉才,51,55,81,59
2019409446,却华,87,81,95,50
2019409447,乌海,83,90,94,95
2019409448,邱婵琦,62,64,65,57
2019409449,严裕,66,61,80,70
2019409450,应朗文,83,70,68,90
2019409451,上奇,54,55,86,75
2019409452,曹宏雄,75,97,58,84
2019409453,衡强,59,94,71,97
2019409454,隗红萍,85,100,74,100
2019409455,余博,91,81,92,86
2019409456,尤娅,77,53,95,75
2019409457,辛全,82,86,56,59
2019409458,成超毅,78,87,77,74
2019409459,奚晓眉,71,92,89,62
2019409460,凤嘉,86,65,83,69
2019409461,裴苑霄,56,67,83,96
2019409462,贾邦保,96,61,67,85
2019409463,商伦,61,96,92,92
2019409464,娄璧园,74,61,87,51
2019409465,游翰,55,57,90,88
2019409466,郁奇善,83,89,100,55
2019409467,丘福,79,100,66,86
2019409468,禄亮敬,97,61,80,91
2019409469,颛善,91,78,50,71
2019409470,游健,66,64,86,65
2019409471,淳斌,62,72,77,78
2019409472,敖霄,87,70,68,83
2019409473,白辉辰,71,98,68,86
2019409474,里若先,52,85,76,84
2019409475,邱利壮,95,89,75,86
2019409476,查善伟,97,85,81,63
2019409477,马诚良,85,73,72,66
2019409478,通悦,83,95,75,84
2019409479,父若树,75,59,55,66
2019409480,晏瑶,97,73,74,100
2019409481,澹 ,99,73,91,72
2019409482,朱克顺,65,85,51,76
2019409483,郎文海,78,88,88,92
2019409484,史涛,56,98,60,81
2019409485,卓元,67,59,63,59
2019409486,喻茂善,100,91,53,76
2019409487,澹发,57,50,53,73
2019409488,终冠斌,93,97,87,58
2019409489,莫维,81,57,88,94
2019409490,弓琴婕,83,94,96,90
2019409491,有涛亨,61,87,50,92
2019409492,伯婉,76,85,78,91
2019409493,相昭娴,55,93,54,69
2019409494,沙荷,78,53,65,53
2019409495,濮康康,89,96,63,56
2019409496,居凡,78,78,98,91
2019409497,殴岩,80,65,54,100
2019409498,司明,50,84,53,63
2019409499,贺以庆,97,72,64,85
2019409500,张谦,61,78,70,71
2019409501,屈爽珊,66,67,87,51
2019409502,容岚茗,78,57,82,80
2019409503,梁武,100,71,75,90
2019409504,褚顺,58,79,92,91
2019409505,郭伦民,67,63,77,64
2019409506,贲兰锦,82,52,59,66
2019409507,杜琛毅,50,73,53,80
2019409508,蓝松,50,91,60,97
2019409509,殷盛群,82,88,51,95
2019409510,范勤,60,68,58,59
2019409511,广育荣,87,57,67,85
2019409512,濮启朗,88,69,86,63
2019409513,闵飞,75,91,60,90
